     Q**2          x         u           d           g          ub          db          sb          s          cb          c          bb          b
     6.065     0.010    0.443E+00    0.391E+00    0.417E+01    0.275E+00    0.295E+00    0.170E+00    0.170E+00    0.930E-01    0.930E-01    0.000E+00    0.000E+00
     6.065     0.020    0.477E+00    0.408E+00    0.362E+01    0.229E+00    0.250E+00    0.137E+00    0.137E+00    0.681E-01    0.681E-01    0.000E+00    0.000E+00
     6.065     0.030    0.512E+00    0.424E+00    0.320E+01    0.202E+00    0.222E+00    0.116E+00    0.116E+00    0.529E-01    0.529E-01    0.000E+00    0.000E+00
     6.065     0.040    0.543E+00    0.436E+00    0.284E+01    0.183E+00    0.203E+00    0.103E+00    0.103E+00    0.427E-01    0.427E-01    0.000E+00    0.000E+00
     6.065     0.050    0.569E+00    0.443E+00    0.253E+01    0.166E+00    0.188E+00    0.917E-01    0.917E-01    0.349E-01    0.349E-01    0.000E+00    0.000E+00
     6.065     0.060    0.591E+00    0.447E+00    0.225E+01    0.151E+00    0.176E+00    0.826E-01    0.826E-01    0.289E-01    0.289E-01    0.000E+00    0.000E+00
     6.065     0.070    0.610E+00    0.448E+00    0.200E+01    0.136E+00    0.166E+00    0.749E-01    0.749E-01    0.242E-01    0.242E-01    0.000E+00    0.000E+00
     6.065     0.080    0.625E+00    0.447E+00    0.179E+01    0.123E+00    0.156E+00    0.682E-01    0.682E-01    0.203E-01    0.203E-01    0.000E+00    0.000E+00
     6.065     0.090    0.638E+00    0.444E+00    0.160E+01    0.112E+00    0.148E+00    0.623E-01    0.623E-01    0.173E-01    0.173E-01    0.000E+00    0.000E+00
     6.065     0.100    0.649E+00    0.440E+00    0.143E+01    0.101E+00    0.140E+00    0.570E-01    0.570E-01    0.147E-01    0.147E-01    0.000E+00    0.000E+00
     6.065     0.110    0.658E+00    0.435E+00    0.128E+01    0.916E-01    0.132E+00    0.522E-01    0.522E-01    0.127E-01    0.127E-01    0.000E+00    0.000E+00
     6.065     0.120    0.666E+00    0.428E+00    0.114E+01    0.832E-01    0.124E+00    0.479E-01    0.479E-01    0.109E-01    0.109E-01    0.000E+00    0.000E+00
     6.065     0.130    0.672E+00    0.421E+00    0.103E+01    0.759E-01    0.116E+00    0.440E-01    0.440E-01    0.947E-02    0.947E-02    0.000E+00    0.000E+00
     6.065     0.140    0.677E+00    0.413E+00    0.926E+00    0.694E-01    0.108E+00    0.404E-01    0.404E-01    0.826E-02    0.826E-02    0.000E+00    0.000E+00
     6.065     0.150    0.680E+00    0.405E+00    0.835E+00    0.637E-01    0.998E-01    0.370E-01    0.370E-01    0.724E-02    0.724E-02    0.000E+00    0.000E+00
     6.065     0.160    0.682E+00    0.396E+00    0.755E+00    0.586E-01    0.922E-01    0.340E-01    0.340E-01    0.637E-02    0.637E-02    0.000E+00    0.000E+00
     6.065     0.170    0.682E+00    0.388E+00    0.684E+00    0.540E-01    0.849E-01    0.312E-01    0.312E-01    0.562E-02    0.562E-02    0.000E+00    0.000E+00
     6.065     0.180    0.681E+00    0.379E+00    0.622E+00    0.499E-01    0.778E-01    0.285E-01    0.285E-01    0.498E-02    0.498E-02    0.000E+00    0.000E+00
     6.065     0.190    0.679E+00    0.370E+00    0.566E+00    0.462E-01    0.711E-01    0.261E-01    0.261E-01    0.443E-02    0.443E-02    0.000E+00    0.000E+00
     6.065     0.200    0.676E+00    0.360E+00    0.517E+00    0.428E-01    0.647E-01    0.239E-01    0.239E-01    0.395E-02    0.395E-02    0.000E+00    0.000E+00
     6.065     0.210    0.671E+00    0.351E+00    0.473E+00    0.397E-01    0.587E-01    0.218E-01    0.218E-01    0.353E-02    0.353E-02    0.000E+00    0.000E+00
     6.065     0.220    0.665E+00    0.342E+00    0.434E+00    0.368E-01    0.532E-01    0.199E-01    0.199E-01    0.317E-02    0.317E-02    0.000E+00    0.000E+00
     6.065     0.230    0.658E+00    0.332E+00    0.399E+00    0.341E-01    0.480E-01    0.181E-01    0.181E-01    0.284E-02    0.284E-02    0.000E+00    0.000E+00
     6.065     0.240    0.650E+00    0.322E+00    0.367E+00    0.315E-01    0.432E-01    0.165E-01    0.165E-01    0.255E-02    0.255E-02    0.000E+00    0.000E+00
     6.065     0.250    0.641E+00    0.313E+00    0.339E+00    0.291E-01    0.388E-01    0.150E-01    0.150E-01    0.230E-02    0.230E-02    0.000E+00    0.000E+00
     6.065     0.260    0.631E+00    0.303E+00    0.314E+00    0.268E-01    0.348E-01    0.136E-01    0.136E-01    0.207E-02    0.207E-02    0.000E+00    0.000E+00
     6.065     0.270    0.620E+00    0.293E+00    0.290E+00    0.247E-01    0.311E-01    0.123E-01    0.123E-01    0.186E-02    0.186E-02    0.000E+00    0.000E+00
     6.065     0.280    0.609E+00    0.283E+00    0.269E+00    0.226E-01    0.278E-01    0.111E-01    0.111E-01    0.168E-02    0.168E-02    0.000E+00    0.000E+00
     6.065     0.290    0.596E+00    0.273E+00    0.250E+00    0.207E-01    0.248E-01    0.100E-01    0.100E-01    0.151E-02    0.151E-02    0.000E+00    0.000E+00
     6.065     0.300    0.583E+00    0.263E+00    0.232E+00    0.189E-01    0.221E-01    0.900E-02    0.900E-02    0.136E-02    0.136E-02    0.000E+00    0.000E+00
     6.065     0.310    0.570E+00    0.252E+00    0.215E+00    0.171E-01    0.196E-01    0.809E-02    0.809E-02    0.122E-02    0.122E-02    0.000E+00    0.000E+00
     6.065     0.320    0.556E+00    0.242E+00    0.200E+00    0.155E-01    0.174E-01    0.725E-02    0.725E-02    0.110E-02    0.110E-02    0.000E+00    0.000E+00
     6.065     0.330    0.541E+00    0.232E+00    0.186E+00    0.140E-01    0.155E-01    0.649E-02    0.649E-02    0.982E-03    0.982E-03    0.000E+00    0.000E+00
     6.065     0.340    0.526E+00    0.222E+00    0.173E+00    0.126E-01    0.137E-01    0.579E-02    0.579E-02    0.880E-03    0.880E-03    0.000E+00    0.000E+00
     6.065     0.350    0.511E+00    0.211E+00    0.160E+00    0.113E-01    0.121E-01    0.516E-02    0.516E-02    0.786E-03    0.786E-03    0.000E+00    0.000E+00
